"REF_DATE","GEO","DGUID","Type of claim","Claim detail","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2003-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2003-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","340","","","","0"
"2003-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","320","","","","0"
"2003-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2003-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","370","","","","0"
"2003-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","260","","","","0"
"2003-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","350","","","","0"
"2003-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","320","","","","0"
"2003-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","350","","","","0"
"2003-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","390","","","","0"
"2004-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","360","","","","0"
"2004-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2004-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2004-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2004-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","340","","","","0"
"2004-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2004-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","350","","","","0"
"2004-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2004-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","340","","","","0"
"2004-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2004-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","320","","","","0"
"2004-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","270","","","","0"
"2005-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","290","","","","0"
"2005-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2005-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","320","","","","0"
"2005-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","360","","","","0"
"2005-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2005-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2005-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2005-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","350","","","","0"
"2005-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2005-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2005-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2005-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2006-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2006-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","320","","","","0"
"2006-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2006-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","290","","","","0"
"2006-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","290","","","","0"
"2006-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","330","","","","0"
"2006-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","290","","","","0"
"2006-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2006-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2006-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","260","","","","0"
"2006-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","270","","","","0"
"2006-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","270","","","","0"
"2007-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","270","","","","0"
"2007-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2007-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","260","","","","0"
"2007-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","260","","","","0"
"2007-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","250","","","","0"
"2007-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2007-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","260","","","","0"
"2007-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","320","","","","0"
"2007-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2007-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","260","","","","0"
"2007-11","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","260","","","","0"
"2007-12","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2008-01","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","260","","","","0"
"2008-02","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","280","","","","0"
"2008-03","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","250","","","","0"
"2008-04","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","270","","","","0"
"2008-05","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","310","","","","0"
"2008-06","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2008-07","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","270","","","","0"
"2008-08","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","260","","","","0"
"2008-09","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","300","","","","0"
"2008-10","Northwest Territories","2016A000261","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v31184897","15.4.1","290","","","","0"
